-1.29805646106,-0.991155303165,-0.552570426625,-0.358828423941,-0.28757832487,-0.282674872397,-0.204296545089,-0.158020225998,-0.149634724869,-0.0894472727664,0.0456333945426,0.0478578750668,0.091441293213,0.151759112349,0.177092961352,0.239329128793,0.256641871006,0.302289044728,0.333591669727,0.428228607243,0.550584787808,0.633366491453,0.713974766403,0.731414579532,0.973594835357
-0.404489416442,-0.371262470577,-0.228775282243,-0.189615011948,-0.187013614268,-0.116190466033,-0.107478341479,-0.0859159512926,-0.0551974858496,-0.0422883446744,0.0554904221147,0.124486131434,0.13996288831,0.209023808964,0.210169063646,0.368013636937,0.369258857152,0.439728881902,0.44263653659,0.487934943849,0.506928186761,0.65338036621,0.705105069953,0.902771725917,1.29410058754
-1.16348010774,-0.763514121764,-0.690485079079,-0.461554070314,-0.422424925043,-0.40770684293,-0.276276674171,-0.265925501723,-0.226171028105,-0.190050781407,-0.131330155676,-0.0384944829012,-0.00985697653546,0.0095037576717,0.0729448786132,0.0881840332938,0.169070319643,0.172459559343,0.261172200176,0.364197198413,0.459136173112,0.462871844333,0.539613492239,0.65871253318,1.14288467643
-0.842203827761,-0.828259687696,-0.706149453933,-0.579803638458,-0.537214887997,-0.489865466185,-0.446216565167,-0.431794059972,-0.429364790675,-0.408323347744,-0.356308809825,-0.355089787781,-0.242731897767,-0.183822761878,-0.104721672013,-0.0564190902051,-0.0249119974613,0.144733315289,0.177168419128,0.322583030261,0.4179861738,0.490914422035,0.618280141163,0.681394357133,0.863590998003
-1.0508141736,-0.881517015689,-0.819413080315,-0.560392682914,-0.459289647499,-0.45126497706,-0.389277975893,-0.337185566574,-0.311768412574,-0.299239098138,-0.296770913027,-0.176496411543,-0.0658332539932,-0.0293903467528,0.0274005613558,0.071699929664,0.081138830398,0.214508274193,0.315458165593,0.365278755119,0.440876025461,0.475482291561,0.822037021752,0.94268241284,0.953308639488
-1.08426395485,-0.823021809113,-0.805193925737,-0.681693851553,-0.677864300461,-0.583417419693,-0.560104656336,-0.551074782568,-0.542583510693,-0.466623078558,-0.435766048783,-0.414133304272,-0.34251785967,-0.151217123025,-0.151068620449,-0.129011026668,-0.0861036324536,-0.0577078829464,0.0851461715353,0.190299206802,0.238757044526,0.442881407943,0.666180362343,0.86809885878,1.21053773372
-1.24788953928,-1.04764634082,-0.628233100994,-0.602783926075,-0.301636587951,-0.172106102899,-0.132564286619,-0.0283642113619,0.00764458759085,0.0344955716242,0.0675770582477,0.0745704314682,0.0997266267356,0.225470161459,0.287396818924,0.357234986566,0.365229826365,0.389055957139,0.4315429084,0.432112282412,0.534417537468,0.640416771016,0.687036771923,0.877577575033,1.23771994379
-0.915114619098,-0.511010864431,-0.504552545697,-0.244126168818,-0.23724832769,-0.178209631174,-0.160716287148,-0.104757981713,-0.0741321047603,-0.0610088586566,0.00415461589405,0.011154098326,0.0340531115109,0.0362769771938,0.155350820869,0.231752454875,0.350310573643,0.40803728085,0.500720261613,0.506564275711,0.589439729208,0.672136182574,0.720578278737,0.783949357566,0.852609696878
-0.800927818107,-0.73872219768,-0.641315765724,-0.561429387487,-0.500673632677,-0.422129699755,-0.418418212913,-0.281372406399,-0.264728831609,-0.161032271471,-0.0668465061646,-0.0430575368397,0.00920314782783,0.0488883526516,0.0509220213389,0.160997616374,0.209792638193,0.261613595637,0.319086939908,0.334881986463,0.36081567527,0.540766215348,0.67613721827,0.749026317267,1.36720595076
-1.01445103226,-0.846927501189,-0.827653898496,-0.711285918753,-0.509927535484,-0.47318850671,-0.191320889514,-0.125168591489,-0.0923672714881,-0.0637962403683,-0.0559974497626,-0.0451408561095,-0.033651299351,-0.0146873854057,0.0345277057976,0.0517199663635,0.0932438101367,0.0963287550839,0.14458533943,0.273549268949,0.336059150227,0.371235028019,0.375547116964,0.45277083881,0.479550596905
